OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1196,1590365200,abe4db,41.800976769398829,-87.728512786155477,81.357004951579668,72.710814015253092,6.177280000000001,SWA1697 ,False,False,False,3164,518.160000000000082,480.060000000000002,1590365199.585999965667725,1590365199.747999906539917
1197,1590365200,ad61de,41.788616180419922,-87.743932550603688,,,,SWA1541 ,True,False,False,6216,,,1590365199.124000072479248,1590365199.227999925613403
1198,1590365200,abef2f,41.734588623046875,-87.815905484286247,95.704560193168561,43.475377226588130,-5.201920000000000,SWA6893 ,False,False,False,2653,563.879999999999995,556.259999999999991,1590365199.696000099182129,1590365199.747999906539917
1199,1590365210,abef2f,41.739898681640625,-87.809163873845876,93.505769387594654,43.885436727515291,-4.551680000000000,SWA6893 ,False,False,False,2653,518.160000000000082,495.300000000000068,1590365208.269999980926514,1590365209.772000074386597
1200,1590365210,abe4db,41.801010131835938,-87.719525423916934,84.345286316455272,104.121000476387593,5.527040000000000,SWA1697 ,False,False,False,3164,586.740000000000009,548.639999999999986,1590365208.552000045776367,1590365209.900000095367432
1201,1590365210,a23d25,40.591003417968750,-87.179565429687500,231.751740467011331,2.671864593272588,0.000000000000000,SWA399  ,False,False,False,5004,12192.000000000000000,12641.579999999999927,1590365209.842999935150146,1590365209.842999935150146
1202,1590365210,abdd09,40.969181384070446,-83.428864912553252,217.449825562617036,286.634327221761851,0.000000000000000,SWA163  ,False,False,False,7376,12184.380000000001019,12633.960000000000946,1590365209.778000116348267,1590365209.990000009536743
1203,1590365210,ad61de,41.788617150258204,-87.743938357331047,,,,SWA1541 ,True,False,False,6216,,,1590365209.266999959945679,1590365209.266999959945679
1204,1590365210,a209c0,41.536743164062500,-87.531759088689626,146.500970184644842,274.228963439889981,-4.876800000000000,AAY2986 ,False,False,False,703,1592.580000000000155,1653.540000000000191,1590365209.572000026702881,1590365209.901000022888184
1205,1590365210,abf29f,41.797066381422141,-88.690519111100969,210.924549467998503,269.720510609455232,14.630400000000002,SWA195  ,False,False,False,6555,7551.420000000000073,7840.980000000000473,1590365209.694999933242798,1590365209.957000017166138
1206,1590365210,abadd6,42.301459878177965,-87.846424191497078,207.857022268799000,335.274380403723001,18.206720000000001,SWA1384 ,False,False,False,1327,6103.619999999999891,6316.979999999999563,1590365209.900000095367432,1590365209.957000017166138
1207,1590365210,89902f,46.044479370117188,-95.264326886432912,241.987808232456018,123.554936221079004,0.000000000000000,EVA056  ,False,False,False,1612,11277.600000000000364,11590.020000000000437,1590365209.292000055313110,1590365209.292000055313110
1208,1590365210,acc799,41.942596435546875,-87.635005604137064,151.952685494433837,335.604206412650512,20.157440000000001,SWA1063 ,False,False,False,6560,3322.320000000000164,3398.520000000000437,1590365209.849999904632568,1590365209.957000017166138
1209,1590365210,a3c185,41.610397338867188,-87.664219249378561,56.787254608953937,289.583993770248185,-2.600960000000000,N341FC  ,False,False,False,4622,944.879999999999995,914.399999999999977,1590365209.742000102996826,1590365209.806999921798706
1210,1590365210,4bb145,43.092801368842686,-86.146676199776778,234.289003490280408,228.293326046586202,-11.054080000000001,THY6185 ,False,False,False,212,8679.180000000000291,9044.940000000000509,1590365209.618999958038330,1590365209.957000017166138
1211,1590365210,a0a332,42.406585693359375,-88.251550847833812,144.221510468049274,203.547459801059404,-6.177280000000001,FDX383  ,False,False,False,4326,2956.559999999999945,3048.000000000000000,1590365209.900000095367432,1590365209.957000017166138
1212,1590365210,abc0c1,41.779518127441406,-87.758898301558077,,,,SWA1160 ,True,False,False,6246,,,1590365204.293999910354614,1590365204.293999910354614
1213,1590365210,a6d5e0,41.999335854740465,-87.689421897710758,104.737058759959467,151.546760816181092,-0.650240000000000,N54DB   ,False,False,False,2403,5760.720000000000255,5981.700000000000728,1590365209.517999887466431,1590365209.957000017166138
1214,1590365210,a1d44e,41.785331726074219,-87.745571136474609,65.866915438833544,43.417646077381399,-3.576320000000000,SWA2132 ,True,False,False,2443,205.740000000000009,,1590365028.871999979019165,1590365032.816999912261963
1215,1590365210,a05646,42.612213134765625,-87.737877585671185,223.951010479823964,39.687609359937753,11.379200000000001,UAL931  ,False,False,False,6532,5745.480000000000473,5958.840000000000146,1590365209.625000000000000,1590365209.957000017166138
1216,1590365210,a26fc9,41.785400390625000,-87.745446291836799,70.253162781167816,42.922825234837191,-0.975360000000000,SWA312  ,True,False,False,2255,,,1590365193.430999994277954,1590365193.430999994277954
1217,1590365210,aaed7f,42.423843383789062,-88.285571011629997,85.496816412871894,177.240892341379748,-1.300480000000000,N803F   ,False,False,False,2635,2164.079999999999927,2209.799999999999727,1590365209.742000102996826,1590365209.950999975204468
1218,1590365210,ad3098,41.426330566406250,-87.932635220614372,204.115665235091484,207.792168827925877,14.305280000000002,SWA1520 ,False,False,False,6530,5638.800000000000182,5836.920000000000073,1590365209.900000095367432,1590365209.957000017166138
1219,1590365210,a2bec7,41.754098665916310,-89.067822833393848,229.518716397795458,265.886933950560262,10.078720000000001,SWA1081 ,False,False,False,1374,9791.700000000000728,10180.320000000001528,1590365209.737999916076660,1590365209.851000070571899
1220,1590365210,a1e05f,41.901763916015625,-87.529699152166188,91.614373765360128,337.899866528465566,-0.325120000000000,N22TP   ,False,False,False,4074,1089.660000000000082,1089.660000000000082,1590365204.943000078201294,1590365209.900000095367432
1221,1590365210,a537b2,41.786568851794222,-87.746589128361165,,,,SWA189  ,True,False,False,3101,,,1590365205.532999992370605,1590365208.292999982833862
1222,1590365210,a1c39a,41.933349609375000,-88.512226451526999,43.972174252220192,96.044092162241114,0.650240000000000,N2122M  ,False,False,False,5363,830.580000000000041,815.340000000000032,1590365209.742000102996826,1590365209.742000102996826
1223,1590365210,adb8cb,42.132293701171875,-87.911848588423297,30.194839085074126,156.929587750175358,-1.300480000000000,N9831G  ,False,False,False,5722,274.319999999999993,251.460000000000008,1590364958.536000013351440,1590364958.536000013351440
1224,1590365210,aa80a7,41.495175119173730,-87.571191122365519,87.547728653618975,276.749174789569679,-1.300480000000000,N776PS  ,False,False,False,1661,807.720000000000027,792.480000000000018,1590365209.900000095367432,1590365209.944000005722046
1225,1590365210,a0d1d8,41.640106201171875,-88.231575705788373,48.461607804042821,217.234833981574667,-0.650240000000000,N152CJ  ,False,False,False,,762.000000000000000,701.039999999999964,1590365208.920000076293945,1590365209.900000095367432
1226,1590365210,a645b4,41.106929455773304,-88.101175481622874,211.923455908918214,185.572197803963803,7.477760000000001,GJS4520 ,False,False,False,1372,6934.200000000000728,7216.140000000000327,1590365209.742000102996826,1590365209.901000022888184
1227,1590365210,a198e5,40.151733398437500,-86.048522949218750,258.955493904085415,329.563310728540216,-0.325120000000000,EJM16   ,False,False,False,1420,7322.820000000000618,7620.000000000000909,1590365209.904999971389771,1590365209.904999971389771
1228,1590365210,a390ff,43.894363403320312,-88.426080748092261,182.830386760577852,172.075094546346634,14.305280000000002,AAY2110 ,False,False,False,2413,4472.940000000000509,4602.480000000000473,1590365209.994999885559082,1590365209.996000051498413
1229,1590365210,a21127,42.213243387513238,-87.928630030432373,233.766546210416863,68.573220431108993,-4.876800000000000,ENY4267 ,False,False,False,2253,8503.920000000000073,8839.200000000000728,1590365207.351000070571899,1590365209.957000017166138
1230,1590365220,abf29f,41.796981811523438,-88.716285011985065,210.924549467998503,269.720510609455232,13.980160000000001,SWA195  ,False,False,False,6555,7696.200000000000728,7993.380000000001019,1590365219.842999935150146,1590365219.960999965667725
1231,1590365220,a1c39a,41.933029174804688,-88.506920554421185,43.803328198163207,93.366460663429805,0.975360000000000,N2122M  ,False,False,False,5363,830.580000000000041,815.340000000000032,1590365219.842999935150146,1590365219.842999935150146
1232,1590365220,a537b2,41.786567687988281,-87.746601104736328,,,,SWA189  ,True,False,False,3101,198.120000000000005,,1590365215.641999959945679,1590365217.496000051498413
1233,1590365220,a198e5,40.170577744306144,-86.063398881392061,258.771468436185728,328.743222942902605,-0.325120000000000,EJM16   ,False,False,False,1420,7315.200000000000728,7612.380000000001019,1590365219.486000061035156,1590365219.677999973297119
1234,1590365220,ad3098,41.409751762778072,-87.944215286609733,205.960789134883072,207.845190736682923,14.630400000000002,SWA1520 ,False,False,False,6530,5783.579999999999927,6004.559999999999491,1590365219.993999958038330,1590365219.993999958038330
1235,1590365220,a1d44e,41.785331726074219,-87.745571136474609,65.866915438833544,43.417646077381399,-3.576320000000000,SWA2132 ,True,False,False,2443,205.740000000000009,,1590365028.871999979019165,1590365032.816999912261963
1236,1590365220,4bb145,43.078696040783896,-86.168256487165195,232.836354153220526,228.313895742844295,-11.054080000000001,THY6185 ,False,False,False,212,8564.880000000001019,8938.260000000000218,1590365219.734999895095825,1590365219.915999889373779
1237,1590365220,a0d1d8,41.636274951999468,-88.235416855922949,48.774609002056636,217.715976345583130,1.300480000000000,N152CJ  ,False,False,False,,762.000000000000000,701.039999999999964,1590365219.842999935150146,1590365219.888000011444092
1238,1590365220,abadd6,42.318145751953125,-87.856729680841624,206.960635780130701,335.473537468223810,18.856960000000001,SWA1384 ,False,False,False,1327,6286.500000000000000,6507.480000000000473,1590365219.645999908447266,1590365219.842999935150146
1239,1590365220,a1e05f,41.901763916015625,-87.529699152166188,91.614373765360128,337.899866528465566,0.325120000000000,N22TP   ,False,False,False,4074,1089.660000000000082,1089.660000000000082,1590365204.943000078201294,1590365219.908999919891357
1240,1590365220,abc0c1,41.779518127441406,-87.758898301558077,,,,SWA1160 ,True,False,False,6246,,,1590365204.293999910354614,1590365204.293999910354614
1241,1590365220,a26fc9,41.785400390625000,-87.745446291836799,70.253162781167816,42.922825234837191,-0.975360000000000,SWA312  ,True,False,False,2255,,,1590365193.430999994277954,1590365193.430999994277954
1242,1590365220,a6d5e0,41.990890502929688,-87.683258056640625,104.737058759959467,151.546760816181092,0.000000000000000,N54DB   ,False,False,False,2403,5760.720000000000255,5981.700000000000728,1590365219.608000040054321,1590365219.960000038146973
1243,1590365220,a05646,42.628326416015625,-87.720461758700310,225.147872707492951,37.760162603377971,13.329920000000001,UAL931  ,False,False,False,6532,5867.400000000000546,6103.620000000000800,1590365219.822999954223633,1590365219.960000038146973
1244,1590365220,a390ff,43.877746582031250,-88.422950922056657,185.378380328747056,172.184706453233133,12.029440000000001,AAY2110 ,False,False,False,2413,4610.100000000000364,4739.640000000000327,1590365219.993999958038330,1590365219.993999958038330
1245,1590365220,a21127,42.223019357454980,-87.895096180050871,230.996240416159850,68.577713380806259,-5.201920000000000,ENY4267 ,False,False,False,2253,8450.579999999999927,8778.239999999999782,1590365219.993999958038330,1590365219.993999958038330
1246,1590365220,a645b4,41.087402343750000,-88.103698730468750,212.386259949173990,185.420595283762367,7.477760000000001,GJS4520 ,False,False,False,1372,7002.780000000000655,7292.340000000001055,1590365219.960000038146973,1590365219.960000038146973
1247,1590365220,89902f,46.031737246755824,-95.236701965332031,242.416690116459762,123.487728945655931,0.000000000000000,EVA056  ,False,False,False,1612,11277.600000000000364,11590.020000000000437,1590365219.673000097274780,1590365219.674000024795532
1248,1590365220,aa80a7,41.496245820643537,-87.581219340479606,88.583014477282276,281.048905671654722,-1.300480000000000,N776PS  ,False,False,False,1661,792.480000000000018,777.240000000000009,1590365219.464999914169312,1590365219.842999935150146
1249,1590365220,a3c185,41.612182617187500,-87.670836015181123,57.622321066929054,290.376435213836373,-1.950720000000000,N341FC  ,False,False,False,4622,914.400000000000091,891.540000000000077,1590365219.842999935150146,1590365219.908999919891357
1250,1590365220,a209c0,41.538748013771183,-87.549282340116235,147.605988000559137,284.326836645786159,-5.852160000000000,AAY2986 ,False,False,False,703,1539.240000000000009,1592.579999999999927,1590365219.608999967575073,1590365219.645999908447266
1251,1590365220,adb8cb,42.132293701171875,-87.911848588423297,30.194839085074126,156.929587750175358,-1.300480000000000,N9831G  ,False,False,False,5722,274.319999999999993,251.460000000000008,1590364958.536000013351440,1590364958.536000013351440
1252,1590365220,aaed7f,42.415924072265625,-88.285071633078815,83.931660786273298,177.540956009895382,-0.650240000000000,N803F   ,False,False,False,2635,2164.079999999999927,2225.039999999999964,1590365219.993999958038330,1590365219.993999958038330
1253,1590365220,a0a332,42.394890219478285,-88.258347622183862,143.213300544264143,202.604033011578736,-6.177280000000001,FDX383  ,False,False,False,4326,2895.600000000000364,2979.420000000000528,1590365219.734999895095825,1590365219.993999958038330
1254,1590365220,acc799,41.955343990002646,-87.642793877180225,152.421344949041242,335.684080267946797,21.783040000000000,SWA1063 ,False,False,False,6560,3520.440000000000055,3619.500000000000000,1590365219.842999935150146,1590365219.959000110626221
1255,1590365220,a2bec7,41.752624511718750,-89.096312089399873,229.447214519764458,266.143199014410129,11.379200000000001,SWA1081 ,False,False,False,1374,9898.380000000001019,10287.000000000001819,1590365219.960000038146973,1590365219.960000038146973
